book_id,rating,number_of_likes
22096791,3,44
16052749,5,67
607559,1,5
25359012,2,18
301928,5,49
13486172,2,71
13508415,3,2
22048461,3,32
15779,2,17
40682120,1,11
2051483,1,18
6582637,2,54
7173399,2,0
6181,1,42
17303558,0,39
10494181,1,36
234184,1,29
967911,5,56
23400638,3,81
13616660,2,50
3483,4,31
111151,0,24
30659,2,8
230852,5,91
7795696,0,44
23413882,0,23
24476778,1,16
8664368,5,28
11547862,1,5
498214,5,50
7338243,2,73
15800756,0,4
994192,2,55
864313,3,4
35148790,4,43
4338580,0,20
21922122,0,37
17374927,5,37
8167094,3,9
29628568,1,90
18302133,0,91
9462784,2,37
7141642,0,75
5608404,0,2
17341528,2,93
105999,3,46
6449802,0,15
7238737,2,72
13521459,4,72
603260,3,78
21929500,4,2
1191,3,77
16041018,3,29
22328317,2,76
6088236,0,57
7130229,1,9
24536832,1,49
24585267,4,22
157551,0,0
23121147,0,87
17333149,5,33
2169506,5,28
6686092,3,14
6395623,1,87
11127,4,41
2970974,1,76
1114559,2,13
16409189,0,98
6372526,4,29
14778,5,39
10400407,2,68
93136,4,86
20702025,0,93
35649191,2,41
32718970,1,68
8966262,0,4
6080748,4,44
16225093,5,81
12074927,0,69
9562295,3,88
12578077,0,94
36604062,0,40
8596181,1,41
39672066,0,20
32148570,0,27
37434,1,42
1443159,2,12
38580144,2,44
917693,0,81
22379094,4,62
20581817,4,93
25330014,3,90
7509987,3,99
37767019,1,17
34748077,4,33
12637202,0,73
33295690,5,3
55515,0,0
14567915,0,37
19548967,4,13
22500562,4,32
20299991,4,3
126077,0,19
10551102,3,6
2422709,1,70
190180,0,99
40017710,0,9
84146,0,6
2916542,2,86
1064084,0,10
16133025,0,13
81281,1,25
40172073,1,36
13445017,3,36
1765082,3,96
15752152,2,10
626685,4,25
303197,3,10
6694937,2,47
24508726,0,5
17411148,2,2
3329309,1,18
16162189,5,44
18283463,5,93
169481,2,22
25959389,3,34
18774002,4,45
84699,2,27
25554646,4,82
24812,1,77
23517137,3,22
25605631,2,0
6193,2,61
40681717,0,10
33453,5,75
13400691,4,19
18249280,3,42
30753570,4,1
19488665,3,73
531509,0,60
6135180,1,44
237646,4,61
26074471,1,27
18209468,4,19
6752458,4,68
8922184,2,8
4332082,4,13
23556393,4,10
593152,5,2
6752458,0,3
16083327,5,57
1285704,3,71
19466843,1,5
6730302,0,45
49256,0,8
23281749,3,94
31664451,2,4
13511549,0,9
43087646,0,74
25734207,1,38
1074808,0,47
38922850,0,14
29022,4,71
27936,1,9
34743199,4,12
16002136,1,61
38349296,0,64
24126231,3,17
7629,2,95
17317648,5,18
12176602,2,31
916114,1,35
25466124,4,5
20694773,2,79
656836,3,12
18590448,5,34
35962125,1,12
11364074,2,9
19801,1,64
105576,5,84
25437747,4,46
5266733,4,12
8675320,2,12
16085968,1,15
8149149,4,97
18405928,0,34
1410320,0,48
179033,2,93
38215,5,11
223040,3,32
28815371,3,32
246245,4,63
4443469,2,4
16067691,1,2
771507,2,32
11276935,3,2
6122181,3,10
13450049,0,11
5098079,0,17
16090657,4,19
11706831,2,85
16162561,4,67
39149,3,19
8822493,3,29
26073072,3,18
3236765,2,58
39300155,5,43
25984485,3,69
15706108,2,76
25810091,0,17
522471,4,85
710437,2,2
17340459,3,38
4952,3,59
10191879,0,100
15724704,0,74
7113759,3,96
5664985,4,1
25679389,4,52
17336455,0,99
1530915,2,34
13414810,3,48
30308111,0,39
1304088,2,74
17974456,2,0
17564246,2,8
37800620,2,7
27279560,2,75
6414121,2,64
25816447,4,64
36672702,2,64
12828201,4,16
18880706,4,6
16034814,0,7
16064721,2,2
11573,1,12
153219,0,11
6380220,1,10
17909170,4,17
17570892,1,18
3217673,2,39
8542996,4,17
28166584,4,95
17300548,4,36
8730798,2,11
10846138,3,39
16072981,4,5
288159,0,91
42674626,4,16
38746239,0,15
5976135,2,16
17673270,2,9
975885,4,21
11018862,3,78
35075872,4,38
18753789,4,22
11344621,0,22
10088219,2,90
23252517,0,97
15775101,5,48
20605405,5,37
102030,0,100
484192,3,27
36605670,0,80
25613996,4,41
21880341,4,7
28872472,3,6
14469,5,88
17410991,3,98
19148794,2,54
205997,1,12
9802066,5,18
129579,2,36
12754689,1,40
27874227,4,12
1047162,1,11
23920769,5,15
1337353,2,96
22693276,2,16
13625827,0,7
22018254,2,83
3223761,2,42
7947676,4,11
16096102,0,92
112754,1,3
853510,2,90
21936937,1,20
149059,1,71
18581501,2,18
28223638,0,1
6439475,2,50
34082140,4,46
17412744,4,71
20673285,5,1
10767348,2,63
15843241,1,31
13244400,4,85
15717280,1,72
33827079,1,3
13257637,4,18
110297,2,43
17677033,5,4
17340459,4,0
299813,2,27
21805856,1,64
36468699,4,27
14114189,4,17
9424053,5,18
7713857,4,19
16008738,4,58
13330922,3,88
248103,2,21
40948565,3,2
33392239,1,49
130363,2,2
16077360,2,4
6690,0,27
762563,0,53
13112023,5,55
13418968,1,16
7742,3,73
8806257,2,62
25328976,0,4
43442912,3,4
11929939,2,4
692935,1,13
7170336,1,81
7685245,2,78
11978094,1,17
12046837,0,16
12266205,3,88
21899751,2,73
17855485,0,79
23602474,5,1
6307111,2,98
6449378,3,0
27421270,1,63
8835902,0,12
3490345,4,3
16240815,0,47
29343986,5,20
5526,1,87
9993725,3,18
7494591,5,72
23364590,1,6
3124932,5,83
15384,3,46
5179,3,38
11011545,1,22
29236380,5,13
12104686,2,42
39666561,0,23
13246500,3,82
27304321,3,35
6591459,3,7
25720433,5,9
591572,0,10
24324198,3,11
20982844,1,36
6324903,5,17
40658159,5,8
26597918,1,0
36341204,0,7
12104686,5,9
227593,3,95
6357994,5,60
16163336,1,14
30659,3,54
129896,5,33
17985733,0,17
25320,3,8
263550,3,70
25329513,1,17
150253,0,39
130115,3,88
11735983,4,28
11306337,4,35
6540287,2,7
5982474,4,64
6257500,1,78
28487784,4,52
9693759,0,20
19277831,2,69
8515680,5,37
53829,2,79
22025183,2,56
50376,4,30
76722,2,78
590552,4,7
7861169,0,20
36300633,0,12
7170336,4,11
68429,3,30
17131031,1,0
771507,5,62
17971900,5,20
18371382,3,13
22522296,1,74
23793,5,76
35478693,2,36
6905480,4,72
17857495,4,25
23571855,1,39
20842432,2,79
17830255,2,0
36010402,5,2
18805635,1,33
803171,4,17
338798,0,50
22585423,2,50
14250,5,96
5928862,1,1
40491353,0,11
8174477,5,28
8337,4,89
38198718,5,54
23388792,3,51
38219027,1,15
25679350,4,15
9858081,5,95
19106050,3,6
8293938,1,8
7179686,3,31
17993751,0,86
26625420,2,5
190572,4,26
236557,5,2
3768690,4,74
59974,2,19
32075853,3,77
15788205,4,78
40795842,5,8
586852,4,27
18942572,0,77
165395,0,1
13422740,1,12
9856011,1,74
108490,5,3
15737640,1,80
31538641,4,31
82882,1,68
5556466,4,3
4185170,3,61
2120932,4,7
14249,1,81
7779348,3,12
866222,3,9
762732,5,44
11472240,0,11
106134,2,93
37347,2,37
23561787,3,26
20697435,4,44
32171947,1,39
15838978,1,48
15768302,0,2
25732113,1,59
39678923,5,13
30628,5,19
36627806,1,9
9935444,1,3
17149396,0,7
35488762,1,8
7165405,5,78
25832342,2,25
61539,5,9
317647,1,31
36162,1,18
535494,4,5
11116507,3,2
24753563,1,53
10626540,0,92
13560068,1,94
438452,0,1
228258,4,57
38736,4,16
18806012,0,88
775083,1,42
1400164,4,93
18089975,2,26
33515558,5,49
18812460,3,20
781844,3,10
17254529,3,2
22715913,1,21
6621143,2,9
35894887,0,10
8460524,0,80
419302,1,37
30215481,1,83
29938354,5,0
10426786,2,16
30969741,3,84
17619220,5,4
6930002,4,15
25360163,4,47
797192,4,97
7519640,4,20
36353058,1,0
15700427,3,53
925697,2,22
9477028,0,40
218659,5,0
15747559,2,20
17338329,2,33
10337453,2,2
35721089,3,5
3768690,2,15
16066036,2,17
10561870,4,11
6600781,5,2
18104474,3,5
8149149,5,19
16488672,5,37
25883365,0,32
16002028,1,70
905755,4,44
26125352,2,88
3009435,1,88
1807983,3,45
20561916,0,74
33515558,2,35
17665214,2,77
50725,3,4
42393834,2,5
30052343,0,74
12577549,0,67
40180935,1,15
18634828,2,15
775083,1,31
12389460,0,3
917693,2,90
43256446,3,37
187811,0,20
53007,5,7
13052105,5,39
13644017,1,73
225981,1,6
21825486,4,12
24126231,1,12
12973788,4,2
7860809,3,57
25365,0,39
31390,4,22
35075872,3,19
5925969,2,61
7507951,4,7
16172634,5,97
415459,4,10
291440,4,58
15851411,0,2
794092,5,68
39729529,2,13
17786125,5,62
13664744,3,18
1351988,5,78
18362750,1,2
7823038,3,91
18621737,2,8
6578293,5,54
46654,2,16
57572,3,6
34275222,2,17
23717004,0,30
28644556,4,35
10916,3,41
1042903,4,54
17569531,0,17
6609703,5,76
768287,2,5
7317546,2,51
31945153,0,33
384457,4,10
18177030,4,4
18054664,0,25
12648447,1,1
2785115,3,67
30008713,3,78
19494,1,72
12985,0,56
22845353,5,16
22464233,3,83
20578970,3,16
6746528,0,91
213026,4,90
18480550,3,8
18626777,2,13
18478423,4,14
6681333,2,19
18782912,5,38
17314410,4,3
6591459,1,5
16149703,1,12
8574333,4,78
39296064,0,18
17974456,4,45
395567,0,4
5641414,0,0
6066181,4,74
17934410,2,47
15241,5,17
13330922,3,13
1397547,2,77
5886,4,10
18680136,1,23
10284324,3,47
26202581,0,57
26927401,4,91
11929846,3,1
40243799,2,27
18364996,1,63
162121,4,1
36336,3,6
18693918,2,3
18714023,5,2
44176,2,88
8492251,2,24
13562054,5,74
9536651,4,85
797329,4,75
15998621,4,20
38608933,3,67
16142057,2,36
27843950,4,16
12392657,0,25
17789633,1,2
13380221,3,13
2493,4,1
20581108,3,89
17260623,0,2
23524878,1,54
959166,4,15
16102159,2,54
27155350,4,95
9504209,1,3
9999795,2,12
693016,4,28
18310679,3,55
15937108,1,68
2485785,4,3
28458598,1,0
6185409,5,56
18608266,3,9
35383330,5,7
1379961,5,7
21525995,1,66
13060887,5,16
129308,4,95
32660979,4,16
26114271,4,74
16068973,0,14
57262,4,16
26236852,0,8
25700544,1,70
3511318,0,18
39678923,1,9
13414716,1,40
34727443,0,40
29534432,2,9
30106,0,64
22365565,0,1
1098336,3,74
12988074,4,16
14897790,1,11
11375889,2,57
24886016,0,79
6072105,5,91
28024,0,92
16132873,4,31
6235225,0,83
10768183,2,20
849637,4,9
11754793,4,10
23250655,2,6
32930819,3,21
21984762,0,26
20453433,0,61
25789367,4,41
17622920,3,11
39045,2,76
147848,3,19
18069223,3,85
38251245,1,11
14069,4,19
456724,0,10
41883395,0,87
15832350,3,47
5200666,5,3
462712,5,8
4499214,4,34
18663492,5,24
36411984,3,36
6589111,2,72
9399336,5,17
2182780,1,58
570393,4,17
278701,4,16
1051097,5,42
19405297,4,18
25817466,3,78
13580951,4,44
18506999,0,12
22675080,4,9
6481280,2,26
23340,4,20
53410,2,11
563820,1,19
2989344,3,89
231604,4,11
399200,1,9
14047983,3,2
13558632,2,12
107159,0,54
30231783,2,12
18018509,3,43
12037339,2,12
31850994,2,9
41858472,1,5
63504,2,46
25452847,0,16
720370,5,15
18710920,5,5
12696971,5,56
29236380,5,27
30116307,3,83
43442912,0,40
23129712,2,4
17154644,5,5
4616314,1,78
24820432,3,32
21556053,2,83
773507,4,4
32081,3,17
40656712,3,10
6368610,3,10
30233685,0,83
2265,2,80
149059,0,80
13547262,1,30
2111775,2,90
19205857,1,58
911892,0,70
220755,4,94
13498897,4,59
20495415,0,1
17355356,5,18
26025617,3,3
31077375,4,75
35162733,4,12
11156727,2,12
24551701,2,38
22045838,3,20
87526,2,60
13170031,1,24
1398909,2,40
33843003,4,60
27015399,3,8
18335479,5,30
7198988,4,16
23552511,5,36
22884888,2,13
65066,5,49
13383354,1,4
11116507,2,47
3430693,5,32
76706,4,7
5833419,3,6
21991208,5,62
22700275,3,81
18775467,4,44
21877212,3,8
10179053,3,9
23637916,0,6
18243857,3,25
97961,3,54
26759,0,81
22071815,5,3
18045891,0,12
2824337,3,14
30274,2,11
37883561,4,54
17609114,5,78
11785661,5,92
16280678,2,58
18527498,3,33
56728,2,5
6591459,3,9
71409,4,71
602467,2,2
30919,1,57
70420,0,1
28580871,3,20
30634709,4,12
33913848,0,35
29081005,5,5
23306252,2,83
15856223,2,60
17727309,0,97
11400387,4,92
12875355,1,34
218637,2,57
6574102,0,0
25361877,4,9
14975,2,99
119760,4,74
26204107,2,68
13376363,4,100
23470870,1,7
24611962,5,96
18622245,3,18
13369727,0,7
93136,0,39
40411034,2,6
1262018,5,91
103758,4,16
7500893,5,95
6135180,3,0
28965131,4,48
58087,0,99
21398183,2,17
25005731,0,28
29075421,4,11
6625971,1,45
20940832,2,1
28191508,2,100
18498569,4,73
5752,4,55
14060046,3,3
15770927,2,6
8922184,1,18
5680626,4,12
22504506,3,17
16998041,2,66
7314887,3,13
252268,4,79
25017130,0,11
22500562,4,5
9195527,4,6
11650,3,11
112969,0,18
17133266,1,3
868211,1,10
15704459,5,87
6050298,0,87
17878717,5,8
15768409,0,1
21525988,3,11
257034,0,13
31450638,4,87
20344662,5,10
13501083,2,88
132449,3,4
21398183,5,79
12979313,1,18
13305712,2,71
13548618,5,55
12971678,1,22
37505911,0,49
17622459,5,3
22521314,3,8
1225261,4,10
127020,1,20
15826934,0,5
22611747,5,3
21541401,5,28
16281097,0,24
22825631,5,78
472025,4,7
29561487,4,29
6213703,5,12
1044816,3,65
340745,1,94
768287,2,1
11601984,2,8
12964250,1,13
244261,2,18
32491187,2,59
582067,1,99
103758,3,23
53818,1,44
16180723,1,69
13810290,2,30
17561936,2,79
2459785,3,10
15751980,0,37
36300633,3,43
18339254,3,6
23669616,0,19
6083214,0,69
32860040,2,2
5489684,4,93
77727,2,37
9915,3,68
23848452,1,40
18079639,0,57
13570,0,4
15776953,3,96
33841356,2,65
20821531,2,3
32051720,3,14
12759057,2,58
20835344,1,10
31559033,5,2
36402034,3,66
30625170,1,100
10691701,4,35
1079220,4,78
40114260,5,9
16007131,0,18
7027569,4,20
29283087,1,3
1266297,0,64
22464233,4,91
344474,0,1
277032,5,2
4692,0,72
16158561,5,10
16065521,1,83
8728554,3,59
215758,2,64
34137888,0,62
21816250,5,66
18210687,2,11
23571391,3,3
35540787,2,67
64666,1,83
22060697,2,10
90607,0,78
80081,5,9
41742052,1,46
23517137,0,7
33379357,2,2
3681619,2,60
29361425,0,5
17912283,5,26
23379428,3,38
2425528,5,11
39303,5,87
29620980,4,37
7664041,3,4
12637202,1,10
10753977,4,3
12083233,0,38
17727231,3,11
14990,0,2
34868580,1,10
25398790,2,3
6703145,3,100
23278376,4,96
23453099,4,38
220937,2,71
18710209,5,3
17798233,3,90
33849121,0,41
485685,5,84
18484371,5,13
13145689,0,64
416108,3,77
18782855,0,66
25622850,5,85
25736858,5,13
20555962,5,17
19453849,3,3
18698511,5,54
13022704,0,2
142458,4,16
3369511,1,71
149267,1,55
115076,0,15
1795615,3,35
16155612,5,100
211099,4,86
17156734,4,6
24520,3,37
171009,1,6
600567,2,84
119760,2,11
33803113,5,17
315882,5,80
123632,3,16
23491637,4,10
18808407,3,74
18584315,1,59
18046700,3,40
19317077,3,20
13238322,2,23
39149,1,78
36174006,5,73
18374572,0,83
35664715,0,8
37347,0,6
522534,5,11
25725835,2,3
6069970,2,14
15738256,3,11
361119,5,55
139417,0,82
13369678,5,44
23252517,0,6
16052099,0,36
23256580,0,21
13581267,0,84
22729370,0,55
23306936,3,33
17561160,5,63
17444649,1,2
28821568,1,15
129343,4,16
14060046,4,44
11413298,1,14
22522296,4,35
21535021,0,23
27580,4,72
777635,3,81
36347470,5,50
18365891,4,53
38336011,0,19
3394,0,15
1280960,3,32
23129080,3,9
139087,5,59
12920461,4,41
1027978,1,20
36893907,1,35
180584,1,19
6071981,0,1
576335,4,7
17204568,1,78
164862,3,89
10118172,4,67
22918955,4,20
2884170,2,90
13368182,2,68
1165753,2,28
8471815,0,79
2414846,5,72
6324903,5,27
51506,5,28
1330324,3,66
32249934,2,29
10547,0,56
7816187,5,71
22701480,5,48
25358728,3,58
28807752,4,18
17312546,0,16
675609,1,92
39987,0,10
53818,2,12
22125258,3,16
24503187,1,69
11547862,2,78
773454,1,83
45234,1,67
16101035,3,59
40411034,0,10
596260,2,45
17908032,3,50
33295690,0,91
23597046,0,6
4422777,0,33
2856645,2,27
21248483,3,14
386254,1,16
348398,1,4
2669470,0,71
18102827,0,11
6515342,5,73
23717004,4,25
17840836,0,11
16065477,0,73
58823,4,88
24753563,1,37
29937916,5,94
16102277,1,87
27384361,5,9
11306337,0,3
2420620,1,37
34835249,3,35
2769831,0,87
23513988,3,74
13012379,5,26
25813965,0,5
22012863,4,93
17924987,3,94
11341322,1,51
31752152,4,57
15824169,2,8
26047038,4,67
17167084,0,28
20740201,3,25
22595242,4,13
795163,1,74
200544,4,14
2479827,5,91
3295696,2,84
8596181,4,13
25827686,4,3
39024318,3,12
18343196,0,9
9424031,5,60
18126622,4,5
8697204,2,1
23899848,3,44
11498145,0,23
15783425,4,7
19821,3,56
29474,1,6
14435190,1,19
8155672,0,17
24403,1,3
8997981,3,31
24548539,0,16
13265990,4,89
456057,4,61
212615,4,60
23266378,4,63
6146985,0,15
6773700,2,3
176556,3,49
1264695,4,80
59921,2,4
29243657,2,7
336518,1,28
162898,5,14
5367,2,6
37534149,5,15
30220,0,11
13052105,5,96
6235225,0,16
20707753,3,26
290382,1,2
30095473,3,63
30119,3,57
2219694,1,16
17863817,1,79
32333014,0,47
9703979,1,4
17830212,3,33
292701,1,85
519828,0,91
202146,2,23
16162561,2,37
857657,1,40
2272880,1,93
42849258,3,60
810473,2,7
76778,1,18
385228,5,12
89840,3,45
3649147,1,7
22450742,2,7
13092528,5,13
2248164,1,59
22005734,0,2
40509210,2,90
22367524,0,8
31213198,0,3
13267383,0,13
22011896,0,68
1422926,2,80
23848271,3,41
20552507,2,6
362956,2,31
31390,4,9
13640234,5,86
26109090,1,5
11870085,1,88
41064641,0,92
43604696,1,41
20753023,3,5
15823425,0,61
27070127,2,37
10409559,4,16
11559200,2,19
33362126,0,39
3384459,4,100
10700326,0,11
25000053,2,8
12950018,2,16
17211803,2,6
2785752,4,99
17877463,0,6
12523033,0,26
1828067,3,55
706360,3,1
2233407,0,4
25648205,2,2
13613254,2,65
18733288,4,19
206899,1,52
17876893,4,10
20525909,1,53
40528520,0,9
23848552,3,1
18498569,3,6
22501028,0,5
43261156,0,3
28382,1,87
24905116,3,15
17232032,3,12
22805780,0,87
13139100,5,88
21850205,1,38
36257994,0,34
1337885,2,11
17862129,4,2
41118857,3,16
6378570,2,80
6424184,2,22
8517008,3,8
37505911,3,42
23152652,1,4
17847482,5,46
414655,0,19
33966845,5,31
2191666,5,58
17465633,1,8
22744664,2,90
2183067,1,56
15717298,2,4
17798198,4,2
20734346,0,10
160939,1,49
33603229,0,17
17133945,4,20
88459,3,17
11588966,4,97
13022698,5,90
21483760,4,77
31345078,1,62
18697605,3,0
36172319,4,67
35564244,1,99
13160611,2,44
538581,3,58
38251245,2,85
909345,1,21
12159815,4,6
15792358,1,42
4370,3,15
31384635,0,6
6659597,5,83
9750705,4,3
32992632,2,13
17731347,3,24
599588,0,15
18916280,4,100
485436,4,17
611327,1,83
18141075,0,13
6964455,3,60
37916608,4,63
2904907,0,91
15776233,1,49
2187343,1,20
12988102,5,14
23854,1,51
119929,0,68
16070903,4,91
2182780,2,7
26784,2,7
11402002,4,24
15824169,3,8
707252,1,27
37649375,5,7
84183,4,29
25685720,1,0
22313181,3,10
25272670,4,6
22820335,1,42
42662716,2,30
17333269,4,10
223040,5,18
42778691,0,71
218467,3,9
37322759,1,66
15845069,3,89
13160329,5,13
5986637,0,10
20929725,4,6
13047090,3,3
40032681,1,17
7629,2,71
13647475,3,13
386618,5,36
29228108,3,53
68682,3,75
13539044,2,19
7704146,5,54
16044953,5,5
15985910,2,68
30842,5,48
7715163,0,9
18222840,2,4
22544042,3,96
18090019,0,52
17312546,1,77
8074907,5,34
18295858,2,100
251882,3,55
71490,1,51
21971980,2,35
304209,1,28
18754187,0,12
1225621,1,0
23622600,4,13
143148,3,8
17212231,0,82
3430649,0,92
6289920,0,2
16280,5,84
19504885,4,84
22886708,0,9
23164983,2,56
820966,1,76
27254019,1,18
9581174,0,58
13490125,1,8
40631,3,17
36064504,5,45
62805,5,23
13450189,3,1
22030490,2,13
9801114,5,72
13510645,3,0
42694,0,16
514771,1,10
20525909,5,12
22616635,5,9
16181516,2,1
42146,0,99
13091829,5,0
27126,4,2
9015663,2,31
16187943,1,28
10203130,5,19
16075615,4,26
40985,3,17
29874184,1,24
17790646,1,9
40789425,0,0
5312123,5,97
475235,4,20
20696032,1,2
20334863,0,95
43087646,0,1
352828,5,11
31546390,3,58
18089975,4,17
31952703,4,79
5735513,4,0
9471514,5,91
12384972,0,13
65262,4,2
15814557,1,78
16280,4,56
386618,4,25
32628,5,2
24763335,1,42
17910124,2,9
8660468,5,26
7977037,3,34
25161347,2,7
18143978,0,75
17208264,3,74
77772,1,25
26022957,1,17
25810500,1,3
39854434,1,1
172734,4,24
226552,3,10
230852,4,19
411053,2,91
179182,3,22
24157347,4,15
40395,0,95
11918,1,49
16032248,5,19
4552604,3,11
255801,1,94
17370750,0,0
35584118,0,47
201111,4,37
2769831,3,4
23129080,3,13
33783451,3,75
18492661,4,92
433035,2,100
20645624,4,86
17149396,3,63
2577487,3,11
17162784,3,66
18807424,1,77
61539,5,47
1704719,1,0
12843639,4,16
38608933,1,40
1909073,5,54
2241059,0,11
91714,3,18
354258,5,13
9917945,2,89
15734163,0,3
30333490,2,41
12925631,4,97
8492768,1,0
6679009,5,14
35264305,5,18
20454659,4,32
18588591,5,7
13613139,4,53
21853719,1,18
24403863,3,29
16008738,0,2
126049,0,34
23498194,2,67
3289941,0,5
23590726,2,1
26004546,2,13
25876779,1,16
22057396,2,18
22888878,1,22
64492,2,83
27263454,0,11
58,0,45
357160,5,63
32935069,0,90
2750180,1,83
234661,0,15
7861169,2,3
27919040,3,7
22032537,1,96
10907,5,14
35082747,4,33
36248923,4,10
23130500,5,72
24832518,0,10
12458914,0,58
22571272,0,1
36553295,2,48
17257993,2,84
21556057,4,47
13597879,5,12
26625420,1,0
38608933,4,88
9852529,0,21
12732267,0,14
28686881,2,11
24514259,4,49
37664469,3,1
7947676,3,44
1316617,5,37
224388,1,15
38412,5,8
476899,0,63
17727299,1,37
31391129,1,19
11389341,2,22
33849121,5,0
10158656,3,78
25359012,1,64
705257,5,19
7871930,1,11
23219470,1,16
15810471,1,62
2752607,4,67
2051483,5,93
15803239,0,59
17444649,3,84
3311553,5,58
65345,0,91
10373553,1,59
4485,5,4
24514259,4,54
818557,5,19
25476480,2,13
306090,1,59
60926,1,51
18482979,2,12
22088405,1,3
23384313,0,70
20381546,0,98
1284085,1,46
24989140,2,70
22450742,2,12
8986467,3,93
30689335,0,11
85679,4,9
13641955,1,18
10381472,0,17
1016600,1,38
20803903,3,12
35069,5,52
706011,2,15
4889214,2,16
42466,4,40
13497675,5,99
26063637,5,27
23210822,0,88
42113238,4,2
23230,0,3
40102240,3,72
18209338,1,31
17612697,0,6
12160890,2,13
9464733,3,92
20893533,0,4
20835344,0,51
17800,4,10
34613163,1,0
36756405,4,30
25398528,2,22
24842444,5,61
31120087,0,16
428862,4,1
13272713,4,31
17076485,0,71
56349,0,91
12925063,4,71
693016,2,14
18777107,5,25
543517,1,42
28503165,4,65
7588,2,18
53447,3,14
5520516,5,64
17922897,0,62
403722,0,33
25558955,5,36
6276214,2,19
110297,0,24
11026,4,17
16071790,0,63
22744664,0,57
2843977,3,27
17286690,0,17
41479329,3,80
23206345,4,75
817791,2,58
494304,3,17
710437,5,17
18683261,5,7
1171469,2,77
12414623,1,16
111593,4,4
7938057,0,5
7500150,5,5
26162928,5,86
61975,4,19
640565,5,92
15793074,0,7
9808992,0,72
94062,0,7
8521811,2,89
18144797,3,17
107128,1,6
12095,2,80
832816,3,57
9248359,0,96
1258536,4,40
12689455,0,62
3917026,0,53
9635114,4,4
534652,5,17
604117,1,59
134353,5,46
6662883,5,27
22609383,4,90
17881132,3,9
13552222,2,46
40123526,1,2
311095,1,3
177395,2,3
44101,5,57
26170580,4,19
19317460,0,19
31180248,1,90
6589111,1,0
7140917,4,20
29776603,4,42
40160,2,18
12233847,2,73
25574212,5,16
5130,3,59
14058575,2,89
17657267,2,5
23306129,5,60
11023952,5,4
11746148,5,66
17261129,3,5
23342435,0,5
17733971,0,47
16106510,2,6
35162733,0,20
7674888,2,18
20407204,3,56
15757270,4,29
16247792,4,28
23483723,1,69
6671653,0,11
29808697,2,10
12116,3,9
17802921,2,10
111410,0,66
591355,5,4
3074052,2,12
11499,4,19
12549766,5,72
41536,1,11
537425,4,7
25720433,4,57
28628609,1,76
2334538,4,4
25810398,4,9
17863,1,26
13047090,3,0
32565675,0,45
18459458,4,15
20693807,4,54
16071790,5,24
18141144,4,66
25904855,3,43
17214420,3,58
32935069,0,10
12923,5,93
183116,2,92
20821386,5,86
18341369,3,26
20565048,5,26
4631,5,4
88442,1,19
10473158,5,15
13502581,3,0
20653710,3,88
13086226,3,32
327847,4,0
6439475,0,14
13112023,3,10
154472,5,19
16340866,0,72
14567915,3,29
31145308,1,74
12856448,0,14
112292,2,64
12311293,1,28
7896527,1,36
18071924,3,40
15808342,0,58
11499,5,51
344474,2,38
18516961,3,58
45181,0,42
18463931,0,77
1148401,0,19
925697,5,66
24933557,2,64
8517008,3,89
641604,3,15
13410013,4,79
30332253,5,24
4689021,3,16
33284896,3,40
25404499,5,61
317121,4,53
12969636,5,37
352828,3,71
7199,2,7
11836562,2,18
35610664,0,12
9669044,5,38
42859161,3,19
117967,1,14
17214420,2,19
13516792,1,1
2669470,2,59
12363622,2,95
10664518,1,0
15818082,1,41
16133865,5,7
354620,1,0
7656231,1,14
2208499,4,57
32532,1,3
29003460,2,19
34470979,0,31
15831815,3,12
555412,2,61
22484285,1,9
28107444,2,20
12633983,1,85
19242026,4,65
22774703,3,81
25382874,5,95
15704459,3,7
43604696,5,24
13629923,3,99
10757833,2,34
13557166,4,65
22574060,3,48
10867,4,1
10846138,3,17
110786,1,3
28820817,1,24
2827647,1,15
25476259,5,7
10092502,2,96
228244,2,39
24040790,1,44
25663382,1,17
348518,2,20
6909642,1,3
23484829,3,1
11382391,4,18
28487784,0,5
35066358,4,73
19547848,4,9
18074803,5,86
32191748,1,73
36484081,1,5
12577549,2,13
24569,5,48
5557442,5,39
21855477,1,76
107025,3,16
29965217,5,36
17286701,0,3
9938498,2,82
568476,3,1
18760748,4,12
219563,2,8
28767058,3,13
1038936,4,1
30315702,3,10
2871746,4,6
18333332,1,15
25168166,2,14
13499105,5,11
18046743,1,6
3166686,2,48
29074156,1,9
17201095,5,69
22107044,0,17
14290364,3,21
17900221,2,98
25453065,0,17
18007838,5,92
31933798,1,43
550454,2,13
22042627,1,63
8660468,5,20
23316548,5,13
11964221,4,2
8697191,5,91
25589564,4,2
6084532,2,33
23019243,3,78
235127,5,63
11521295,5,63
17936743,2,0
8492319,4,30
281512,5,84
20454659,0,1
99664,4,4
33967732,5,96
16247974,1,78
4028148,4,17
17230115,4,2
25510924,0,1
12666460,2,38
12139991,1,17
647579,3,7
176263,1,58
28791088,2,12
42425208,2,100
33413919,5,64
36367378,1,96
20404905,5,44
28003097,0,57
36402034,4,14
23128320,2,78
408615,3,1
402366,1,19
10158656,0,12
4758093,2,92
26842660,5,7
794092,0,61
77767,5,1
17980984,2,7
18710920,5,66
21429402,5,9
26151032,1,12
7174468,4,99
16050872,1,11
6892870,2,13
35926119,4,95
23129080,4,80
91289,2,35
22529157,0,45
29919027,3,69
106022,0,45
16967,0,71
